,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma
3,2006-10-25,MSFT,28.280000686645508,28.459999084472656,28.139999389648438,20.626049041748047,40717100.0,2.0,-0.002019156050995008,20.775211834331532,20.53808696327589,51.59389305824151,-38.86411451754642,67.1229633471175,20.65664939880371,20.65664939880371
3,2006-10-25,NVDA,5.468332767486572,5.550000190734863,5.376667022705078,5.021737575531006,38943600.0,2.0,0.006174141868294569,5.077645448979444,4.771696134272508,69.15570951308818,134.2055723783376,100.0,4.924670791625976,4.924670791625976
3,2006-10-25,QCOM,36.68000030517578,37.7400016784668,36.650001525878906,26.154586791992188,15486300.0,2.0,-0.030306791016048606,27.10909045056226,25.437152835570554,37.84871856987918,-67.67522579825942,46.209202480643064,26.273121643066407,26.273121643066407
4,2006-10-26,AAPL,2.924999952316284,2.950000047683716,2.8975000381469727,2.5166730880737305,432756800.0,3.0,0.004445457432608713,2.550039630716738,2.4034895682476987,89.65765368826646,91.7852961679443,100.0,2.4767645994822183,2.4767645994822183
4,2006-10-26,AMD,21.25,21.68000030517578,21.0,21.5,33031400.0,3.0,0.04491321016216432,21.743312563328786,19.596687589259105,63.39939739767528,107.58018233068397,18.878022708329507,20.670000076293945,20.670000076293945
4,2006-10-26,AMZN,37.25,38.4900016784668,37.18000030517578,38.29999923706055,17073300.0,3.0,0.3479860679241611,39.92467411455159,29.275326648387864,100.0,108.69097990019173,100.0,34.60000038146973,34.60000038146973
4,2006-10-26,BIDU,8.600000381469727,8.600000381469727,8.489999771118164,8.494999885559082,4230000.0,3.0,-0.010057685165918429,8.803533642854397,8.332133204374607,39.386816003032,-40.13378364968942,14.331619675324639,8.567833423614502,8.567833423614502
4,2006-10-26,GOOG,242.929443359375,245.0614471435547,241.19593811035156,241.64425659179688,14116113.0,3.0,1.2219411396790179,256.3809211360101,210.45593189133368,87.84073905549312,77.61093268676568,100.0,233.41842651367188,233.41842651367188
4,2006-10-26,INTC,21.75,21.829999923706055,21.610000610351562,13.963953018188477,44042700.0,3.0,0.022590278816339904,14.139087315202518,13.425345146853958,100.0,78.5924080700911,100.0,13.782216231028238,13.782216231028238
4,2006-10-26,MSFT,28.329999923706055,28.40999984741211,28.040000915527344,20.655195236206055,69964200.0,3.0,-0.0015306117182696255,20.762459151129253,20.550354925612286,56.853411683392345,-80.3430095054477,21.485008132992476,20.65640703837077,20.65640703837077
4,2006-10-26,NVDA,5.480000019073486,5.658332824707031,5.480000019073486,5.180962085723877,36669000.0,3.0,0.015423200898258216,5.21740830282314,4.71736371179478,81.02552092708974,148.19293954462603,100.0,4.96738600730896,4.96738600730896
4,2006-10-26,QCOM,37.77000045776367,38.04999923706055,37.040000915527344,26.489288330078125,15014100.0,3.0,-0.012541300106306608,27.077411815652987,25.540887032817068,48.11811705144534,7.936164652414661,14.629983277265305,26.309149424235027,26.309149424235027
5,2006-10-27,AAPL,2.919642925262451,2.944643020629883,2.8575000762939453,2.4621691703796387,594966400.0,4.0,0.0026106372350098717,2.5424739919340023,2.4068850844296974,59.88824571774278,21.26752190248612,35.12453567715188,2.47467953818185,2.47467953818185
5,2006-10-27,AMD,21.350000381469727,21.790000915527344,20.739999771118164,20.860000610351562,28098900.0,4.0,0.04201150302040446,21.687409859162237,19.70687616029926,48.329595819921764,52.32027068719205,2.326185462912584,20.69714300973075,20.69714300973075
5,2006-10-27,AMZN,38.150001525878906,38.380001068115234,37.65999984741211,38.2400016784668,9953400.0,4.0,0.42197836086933904,40.70551731682558,29.53448381668447,98.89248465766406,87.16084168830939,100.0,35.120000566755024,35.120000566755024
5,2006-10-27,BIDU,8.54800033569336,9.100000381469727,8.510000228881836,8.899999618530273,25264000.0,4.0,0.007627301667506359,8.945957344963272,8.284614129384522,67.65289206753309,112.64710497141601,59.10025074590279,8.615285737173897,8.615285737173897
5,2006-10-27,GOOG,241.04649353027344,241.71400451660156,235.36280822753906,236.71273803710938,13257507.0,4.0,1.0468708552682813,254.99823999905868,212.77984489212434,76.59350733360182,38.63068979084792,63.95557088165707,233.8890424455915,233.8890424455915
5,2006-10-27,INTC,21.68000030517578,21.770000457763672,20.899999618530273,13.534198760986328,99919800.0,4.0,0.0053904756025797695,14.122658684460017,13.370911643298772,49.37071743575745,-40.75375484732907,17.585408865660682,13.746785163879395,13.746785163879395
5,2006-10-27,MSFT,28.489999771118164,28.790000915527344,28.25,20.64790916442871,89060100.0,4.0,-0.0015210105537839524,20.752217832841122,20.558168279916966,55.29958506127286,125.55508726723137,62.77658212331192,20.655193056379044,20.655193056379044
5,2006-10-27,NVDA,5.639999866485596,5.764999866485596,5.3333330154418945,4.957433700561523,56698800.0,4.0,0.010962840768560689,5.194326292099743,4.737602206304623,51.97690408248913,64.9226513706179,21.55001169835014,4.965964249202183,4.965964249202183
5,2006-10-27,QCOM,37.91999816894531,38.0,36.91999816894531,25.896596908569336,13137900.0,4.0,-0.027782018343909698,27.01775020323924,25.482676497897756,36.93768113388719,-49.751212114569434,21.63405616335888,26.250213350568497,26.250213350568497
6,2006-10-30,AAPL,2.856786012649536,2.8892860412597656,2.8392860889434814,2.4624760150909424,499917600.0,0.0,0.0013529518630561732,2.5365099732392533,2.4097982223517196,59.96566152809367,-33.418870245928815,16.698756528396387,2.4731540977954865,2.4731540977954865
6,2006-10-30,AMD,20.959999084472656,21.5,20.81999969482422,21.31999969482422,19939700.0,0.0,0.06126779855962994,21.792110650819033,19.75788953991583,56.090032869468025,58.423665192022675,2.326185462912583,20.77500009536743,20.77500009536743
6,2006-10-30,AMZN,38.04999923706055,38.34000015258789,37.68000030517578,38.150001525878906,6882400.0,0.0,0.4605272234796729,41.09621381783185,29.901287555459163,97.22160390323945,72.68135337240032,100.0,35.49875068664551,35.49875068664551
6,2006-10-30,BIDU,9.050000190734863,9.619999885559082,9.029999732971191,9.600000381469727,54398000.0,0.0,0.05265489366324516,9.499002865802256,7.977747269619497,82.36067886085195,220.93942340807985,74.12988121088705,8.738375067710876,8.738375067710876
6,2006-10-30,GOOG,236.52345275878906,239.33291625976562,234.12742614746094,237.3951873779297,13175400.0,0.0,0.9451057228452555,254.02725621510734,214.62736490916024,77.01482577191888,29.267102914301194,57.52825045056515,234.3273105621338,234.3273105621338
6,2006-10-30,INTC,21.020000457763672,21.329999923706055,20.959999084472656,13.636825561523438,41171900.0,0.0,-0.0013482811706033715,14.089612049738973,13.376468377430827,54.999137124290385,-63.803165062195795,17.5854088656607,13.7330402135849,13.7330402135849
6,2006-10-30,MSFT,28.350000381469727,28.84000015258789,28.31999969482422,20.786338806152344,47296800.0,0.0,0.005093570410764414,20.800693135811237,20.54247941439018,70.9201583924743,142.74944416982305,65.34033117509149,20.671586275100708,20.671586275100708
6,2006-10-30,NVDA,5.433332920074463,5.558332920074463,5.375,5.017145156860352,47959200.0,0.0,0.010635629891274867,5.186859126843999,4.757864598474909,56.3057865243103,35.92532502569395,21.550011698350136,4.972361862659454,4.972361862659454
6,2006-10-30,QCOM,36.689998626708984,36.93000030517578,36.400001525878906,25.617700576782227,15543100.0,0.0,-0.05081894601485004,27.01078611010733,25.3315123975831,33.18431922207023,-145.51193478087777,43.21433515359976,26.171149253845215,26.171149253845215
7,2006-10-31,AAPL,2.9089291095733643,2.9171431064605713,2.865356922149658,2.4826841354370117,501474400.0,1.0,0.0014640410610242682,2.533816566660514,2.41460941507302,64.6179963714086,26.700137594974535,31.88437312251866,2.474212990866767,2.474212990866767
7,2006-10-31,AMD,21.31999969482422,21.56999969482422,20.950000762939453,21.270000457763672,17571200.0,1.0,0.07118956128740805,21.837025361839107,19.822974909428257,55.15852477941656,60.35121181555594,6.338150786231848,20.830000135633682,20.830000135633682
7,2006-10-31,AMZN,38.220001220703125,38.59000015258789,37.79999923706055,38.09000015258789,6210400.0,1.0,0.47723758126161897,41.30023232367456,30.27310226427033,96.10176708279357,67.13613373606873,100.0,35.78666729397244,35.78666729397244
7,2006-10-31,BIDU,9.899999618530273,9.907999992370605,8.666000366210938,8.727999687194824,127623000.0,1.0,0.03977135920510655,9.448758023361771,8.025686471945304,51.93176170675107,95.09124775197824,36.575415865931085,8.737222247653538,8.737222247653538
7,2006-10-31,GOOG,238.1374053955078,240.17974853515625,236.0352783203125,237.30552673339844,12617918.0,1.0,0.8558067044843938,253.19248895545556,216.12395798464863,76.82687591824998,36.579624272212975,58.714194862992976,234.6582234700521,234.6582234700521
7,2006-10-31,INTC,21.31999969482422,21.43000030517578,21.190000534057617,13.688139915466309,55491300.0,1.0,-0.0034483369638333983,14.062934191088448,13.393168392055,57.446089456038244,-20.452311250825954,7.420987261315563,13.728051291571724,13.728051291571724
7,2006-10-31,MSFT,28.65999984741211,28.850000381469727,28.559999465942383,20.917482376098633,61861700.0,1.0,0.01610305237560894,20.902521163744233,20.495294964456725,78.33860532660627,161.8806856342566,65.84330497781954,20.69890806410048,20.69890806410048
7,2006-10-31,NVDA,5.581666946411133,5.811666965484619,5.553332805633545,5.338657379150391,99617400.0,1.0,0.02619860852953959,5.329115350352117,4.697007378631444,70.91121495116353,167.37533610904686,55.78281695665795,5.01306136449178,5.01306136449178
7,2006-10-31,QCOM,36.970001220703125,37.20000076293945,36.060001373291016,25.373647689819336,14697600.0,1.0,-0.0781067053865172,27.030977132664336,25.134098805242562,30.38899872173849,-130.48979026253002,52.37995350044143,26.08253796895345,26.08253796895345
8,2006-11-01,AAPL,2.8964290618896484,2.9064290523529053,2.7985711097717285,2.4238944053649902,611192400.0,2.0,-0.0015066758105950484,2.5337616128110394,2.4046006518221397,47.87463680759559,-80.06438725135136,10.110907688009076,2.4691811323165895,2.4691811323165895
8,2006-11-01,AMD,21.239999771118164,21.34000015258789,20.670000076293945,20.729999542236328,23508500.0,2.0,0.04937697331402546,21.77153677944312,19.868463373144767,46.52577877148109,-1.1035754025457882,9.548160583285078,20.820000076293944,20.820000076293944
8,2006-11-01,AMZN,38.130001068115234,38.20000076293945,37.459999084472656,37.560001373291016,6668900.0,2.0,0.45484830616072713,41.281854949821025,30.64614645398757,86.95012345164785,51.50702543157174,84.93513951881413,35.9640007019043,35.9640007019043
8,2006-11-01,BIDU,8.625,8.836000442504883,8.409000396728516,8.480999946594238,82277000.0,2.0,0.01733070277285087,9.401737266708814,8.0214627683864,46.85880967579547,-50.94661333274371,17.456567669707788,8.711600017547607,8.711600017547607
8,2006-11-01,GOOG,238.48609924316406,238.67041015625,231.7613067626953,232.8771209716797,10893278.0,2.0,0.5519050846393441,251.99065718873814,216.96956925169152,68.30929504976305,1.2105799640622916,37.93467287555173,234.48011322021483,234.48011322021483
8,2006-11-01,INTC,21.3700008392334,21.420000076293945,20.959999084472656,13.482880592346191,57883600.0,2.0,-0.01546066390344869,14.055285975880171,13.351782467418168,46.89457980824692,-68.28200339340937,23.648113706034017,13.70353422164917,13.70353422164917
8,2006-11-01,MSFT,28.780000686645508,28.989999771118164,28.700000762939453,20.99034309387207,75895900.0,2.0,0.027431610144166285,20.994182301544942,20.46192083261033,81.10846576752193,164.84123398136967,71.93762526346947,20.728051567077635,20.728051567077635
8,2006-11-01,NVDA,5.735000133514404,5.788332939147949,5.283332824707031,4.926813125610352,117654000.0,2.0,0.01564358065887994,5.307366768577411,4.701506312629864,49.14341674333508,17.923968059312354,4.053227391656209,5.0044365406036375,5.0044365406036375
8,2006-11-01,QCOM,36.79999923706055,36.900001525878906,35.61000061035156,24.9134521484375,18774600.0,2.0,-0.12003191632065224,27.125928042838627,24.805330730965085,26.100296845349646,-150.07629927975682,61.23283965173989,25.965629386901856,25.965629386901856
9,2006-11-02,AAPL,2.818571090698242,2.8328568935394287,2.8035709857940674,2.418381929397583,465483200.0,3.0,-0.003925913381008783,2.5330609040368177,2.396065141883814,46.700867988321306,-115.20326888279175,10.110907688009085,2.464563022960316,2.464563022960316
9,2006-11-02,AMD,20.6200008392334,21.059999465942383,20.559999465942383,20.850000381469727,16829700.0,3.0,0.03931549289637459,21.725615612971865,19.91983914055708,48.38291119215114,-18.137488710115328,14.887956732822992,20.822727376764472,20.822727376764472
9,2006-11-02,AMZN,37.33000183105469,37.77000045776367,37.11000061035156,37.45000076293945,5447300.0,3.0,0.42643024139086094,41.22301558665467,30.97516764643305,85.20795025703929,40.94496159854786,70.77973789406815,36.09909161654386,36.09909161654386
9,2006-11-02,BIDU,8.392000198364258,8.75,8.364999771118164,8.711000442504883,24747000.0,3.0,0.013125087317177986,9.366267292198817,8.056823729252265,51.429249990550055,-39.363207104855846,14.52250419625081,8.711545510725541,8.711545510725541
9,2006-11-02,GOOG,232.8771209716797,235.98048400878906,232.3192138671875,234.07762145996094,10512657.0,3.0,0.3885182856236611,251.05725665676457,217.82978946361894,69.26489471304093,-2.35909412191737,37.93467287555174,234.44352306019175,234.44352306019175
9,2006-11-02,INTC,20.639999389648438,20.920000076293945,20.56999969482422,13.26479721069336,68204800.0,3.0,-0.03554265565194825,14.089504402193716,13.237793675476295,39.017631881743306,-165.7055091047355,42.05698671663348,13.663649038835006,13.663649038835006
9,2006-11-02,MSFT,28.709999084472656,28.860000610351562,28.579999923706055,20.96119499206543,58674400.0,3.0,0.03368021817698974,21.038225276212884,20.46026757157653,77.03200948771972,100.60347408318127,47.778436979709724,20.749246423894707,20.749246423894707
9,2006-11-02,NVDA,5.388332843780518,5.505000114440918,5.25333309173584,4.893131256103516,86294400.0,3.0,0.0060025408051958,5.289436656210112,4.699199100542595,47.89942831202005,-55.963194163751346,0.10508357601890836,4.9943178783763535,4.9943178783763535
9,2006-11-02,QCOM,35.75,36.400001525878906,35.40999984741211,25.35273551940918,21291000.0,3.0,-0.12524131737525934,27.071057591020057,24.748765934148622,35.139230109350066,-128.61575330642995,64.37901608458093,25.90991176258434,25.90991176258434
10,2006-11-03,AAPL,2.8342859745025635,2.8403570652008057,2.7782139778137207,2.3972535133361816,431888800.0,4.0,-0.006806770067802059,2.534951317828924,2.3829564764876854,42.563206975196366,-120.56033390181777,21.0216962187433,2.4589538971583047,2.4589538971583047
10,2006-11-03,AMD,20.950000762939453,21.09000015258789,20.809999465942383,20.8799991607666,17719200.0,4.0,0.03305190184053686,21.689004974363115,19.965995076499517,48.84237502747929,3.3993313832991223,12.944071985839697,20.827500025431316,20.827500025431316
10,2006-11-03,AMZN,37.61000061035156,37.709999084472656,36.869998931884766,37.459999084472656,5124100.0,4.0,0.40034325840395724,41.160749929126546,31.264251215282634,85.23576578524062,36.715977515159494,61.70690037956419,36.21250057220459,36.21250057220459
10,2006-11-03,BIDU,8.711000442504883,8.958000183105469,8.60099983215332,8.687000274658203,22350000.0,4.0,0.008544824291000452,9.333913629284208,8.085086519488986,50.956172454745975,4.767338803239543,24.10294879297716,8.709500074386597,8.709500074386597
10,2006-11-03,GOOG,235.23329162597656,235.99044799804688,231.66168212890625,235.0190887451172,9852191.0,4.0,0.3151612590713455,250.33554545637037,218.6474282781674,69.99881459356865,-1.120092579205658,34.83137663065229,234.4914868672689,234.4914868672689
10,2006-11-03,INTC,20.65999984741211,20.690000534057617,20.350000381469727,13.219680786132812,47924400.0,4.0,-0.052260503523427815,14.106827460923899,13.146475907962412,37.663709474959596,-168.2364001889245,49.41189019165202,13.626651684443155,13.626651684443155
10,2006-11-03,MSFT,28.850000381469727,28.93000030517578,28.610000610351562,20.932058334350586,41124500.0,4.0,0.03620266718190379,21.059535210751434,20.46942628878063,73.22629357618192,94.1666990630944,51.98532513473635,20.764480749766033,20.764480749766033
10,2006-11-03,NVDA,5.386666774749756,5.440000057220459,5.300000190734863,4.991115093231201,54807000.0,4.0,0.004234896379321285,5.275441769402491,4.712660189826025,51.587426299907904,-35.876741122102196,0.10508357601889877,4.994050979614258,4.994050979614258
10,2006-11-03,QCOM,36.290000915527344,37.619998931884766,35.90999984741211,25.42943572998047,33224500.0,4.0,-0.12314348957087162,27.011205954586117,24.72853823181525,36.54120854174325,-48.20582026416537,7.494310714675781,25.869872093200684,25.869872093200684
11,2006-11-06,AAPL,2.819643020629883,2.859286069869995,2.8010709285736084,2.440735340118408,434576800.0,0.0,-0.006396788000430309,2.531012902792133,2.384092036595262,51.677861260522604,-57.915760209577364,10.334720791438796,2.4575524696936975,2.4575524696936975
11,2006-11-06,AMD,21.1200008392334,21.479999542236328,21.059999465942383,21.389999389648438,17919800.0,0.0,0.05677718557997835,21.752640566828365,19.988897847759976,55.76697255713792,81.17557899239598,8.556310067396433,20.87076920729417,20.87076920729417
11,2006-11-06,AMZN,37.63999938964844,38.349998474121094,37.529998779296875,38.209999084472656,4540900.0,0.0,0.4180518550586001,41.23158677446174,31.500721833373298,87.11583051883363,56.24512685397571,66.74324699894898,36.36615430391752,36.36615430391752
11,2006-11-06,BIDU,8.720000267028809,8.909000396728516,8.711000442504883,8.864999771118164,15246000.0,0.0,0.015089492363896895,9.325482542369002,8.117440636670587,54.18925811724457,30.65741664889478,24.10294879297716,8.721461589519794,8.721461589519794
11,2006-11-06,GOOG,236.0004119873047,238.93441772460938,235.28309631347656,237.58447265625,10020419.0,0.0,0.4014908000001185,249.99565376541207,219.46316393666123,71.89086139168234,39.34629158548498,41.16649618619978,234.72940885103665,234.72940885103665
11,2006-11-06,INTC,20.420000076293945,20.90999984741211,20.31999969482422,13.4194917678833,47833000.0,0.0,-0.052678698612140806,14.084593292494926,13.136839319997563,46.21449570611906,-112.45831739116605,31.56075084172919,13.610716306246244,13.610716306246244
11,2006-11-06,MSFT,28.770000457763672,29.049999237060547,28.760000228881836,21.01219367980957,60446200.0,0.0,0.042119839456429276,21.09767392863017,20.469397252447056,76.5258972486671,118.30076858821552,58.16165553728789,20.783535590538612,20.783535590538612
11,2006-11-06,NVDA,5.448332786560059,5.673333168029785,5.380000114440918,5.14268684387207,73960200.0,0.0,0.011429796553773741,5.287229264114991,4.723739751153188,56.5133860655352,68.67787229834053,25.29702684725216,5.0054845076340895,5.0054845076340895
11,2006-11-06,QCOM,36.45000076293945,36.689998626708984,35.959999084472656,25.199325561523438,18815000.0,0.0,-0.1329526370173646,26.972604334027537,24.66397884750041,34.24397119936829,-85.24034456617673,7.4943107146757795,25.818291590763973,25.818291590763973
12,2006-11-07,AAPL,2.87321400642395,2.892857074737549,2.861785888671875,2.4652302265167236,525932400.0,1.0,-0.004587200211144893,2.5287985972658538,2.38740316452483,55.7683401835883,22.52597518731588,5.48792580875174,2.458100880895342,2.458100880895342
12,2006-11-07,AMD,21.399999618530273,21.979999542236328,21.399999618530273,21.559999465942383,18720300.0,1.0,0.08365101290356236,21.84390441781162,19.996095462297898,57.73949020045118,131.845372470829,27.476699433795986,20.91999994005476,20.91999994005476
12,2006-11-07,AMZN,38.20000076293945,39.0,38.040000915527344,38.77000045776367,7745100.0,1.0,0.45833288992068333,41.38579220916229,31.689922992079342,88.26961629483384,71.8653355375231,70.89859633150658,36.53785760062082,36.53785760062082
12,2006-11-07,BIDU,8.82699966430664,9.420000076293945,8.814000129699707,9.387999534606934,38186000.0,1.0,0.050103346336815235,9.450035237768425,8.088107647712182,61.83623890497316,133.22320202052242,42.26794121200795,8.769071442740303,8.769071442740303
12,2006-11-07,GOOG,237.58447265625,238.61561584472656,235.004150390625,235.40264892578125,9830911.0,1.0,0.33444493476164894,249.4492450390708,220.10574981653744,68.111615154892,25.46738765267917,39.79010126338092,234.77749742780412,234.77749742780412
12,2006-11-07,INTC,20.780000686645508,21.170000076293945,20.729999542236328,13.406600952148438,48489800.0,1.0,-0.05305463918695885,14.064313244464893,13.127960031727907,45.795248843588496,-53.57705428675566,14.3074768361574,13.5961366380964,13.5961366380964
12,2006-11-07,MSFT,28.860000610351562,29.06999969482422,28.799999237060547,21.092344284057617,56511200.0,1.0,0.05064709506308773,21.14959687238528,20.461589836337517,79.18066253545695,117.00655719090295,59.09903689889835,20.8055933543614,20.8055933543614
