,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma
41,2013-01-17,NVDA,3.0325000286102295,3.075000047683716,3.0250000953674316,2.8313944339752197,58073600.0,3.0,-0.009121778508927036,3.000139009308103,2.724593532729861,48.37703844502589,-44.63757811888254,3.1245629237956623,2.860902468363444,2.822420076529185
41,2013-01-17,QCOM,64.91999816894531,65.31999969482422,64.80000305175781,50.04010772705078,7733500.0,3.0,0.5289723329620557,50.94345490879942,46.487257981825586,56.55313575857399,104.55566095737665,17.059189980613173,48.64609095255534,47.63629404703776
42,2013-01-18,AAPL,17.804285049438477,17.93642807006836,17.72857093811035,15.446056365966797,472922800.0,4.0,-0.3550214978136559,16.899549480504994,15.091514209680556,41.09218600196764,-132.45884289873172,29.873748012038092,16.13078737258911,16.920011377334596
42,2013-01-18,AMD,2.6500000953674316,2.680000066757202,2.430000066757202,2.4600000381469727,41786200.0,4.0,0.07875299973705907,2.8144773214144503,2.2935227424817293,47.44005246922758,12.324695132345296,14.090847873988487,2.503333346048991,2.271999994913737
42,2013-01-18,AMZN,270.8299865722656,274.5,269.6000061035156,272.1199951171875,2942000.0,4.0,5.843927848809869,279.032030921826,244.52796968852562,60.878111107657446,129.82454582739257,36.98975098992756,258.8383331298828,247.25716705322264
42,2013-01-18,BIDU,109.77999877929688,111.29000091552734,108.83999633789062,109.83999633789062,3121700.0,4.0,3.2780959950404736,115.05329109723945,94.24570792619804,55.575861716547585,110.44394499352357,23.953822976047963,101.37833302815756,101.11083297729492
42,2013-01-18,GOOG,353.8536682128906,355.0541687011719,349.35552978515625,350.9396057128906,6477790.0,4.0,2.1607993155031977,372.2996029911461,346.09617032428355,49.68534257667293,-45.73153314499148,14.236813425987668,356.0585693359375,345.8669372558594
42,2013-01-18,INTC,21.360000610351562,21.440000534057617,21.030000686645508,16.38477897644043,143760400.0,4.0,0.28508027599144725,17.395961632443846,15.436818919466557,49.76820306450597,27.0057342927242,14.199609368334116,16.222600269317628,16.038631518681843
42,2013-01-18,MSFT,27.100000381469727,27.290000915527344,27.040000915527344,22.68013572692871,52167700.0,4.0,-0.02376969195863765,23.05075042479599,21.872564432686918,48.63602212195693,45.67671173898468,4.120902592034303,22.48121649424235,22.73775094350179
42,2013-01-18,NVDA,3.0625,3.0625,3.005000114440918,2.812903881072998,39708800.0,4.0,-0.010536229522379426,2.9930946874135183,2.7205434751993964,47.60410192517548,-67.08268018457686,7.171707511776813,2.8625204086303713,2.822950251897176
42,2013-01-18,QCOM,64.7300033569336,65.06999969482422,64.45999908447266,49.686737060546875,12459700.0,4.0,0.5157973488628187,51.042569934812114,46.551767910036524,55.228422517548765,79.8845157239163,12.00796181337745,48.67297782897949,47.7151798248291
43,2013-01-22,AAPL,18.020000457763672,18.13857078552246,17.736785888671875,15.593405723571777,461546400.0,1.0,-0.3435928246773319,16.88872543494185,15.049945200281538,42.12742668858702,-103.90829180459849,24.216264163524844,16.087054379781087,16.854943720499673
43,2013-01-22,AMD,2.5199999809265137,2.5399999618530273,2.430000066757202,2.450000047683716,35143000.0,1.0,0.06052404803077138,2.8116594239391968,2.301340635188611,47.21968712083531,-22.15729719131445,14.09084787398848,2.5070000171661375,2.277833330631256
43,2013-01-22,AMZN,271.6199951171875,272.1000061035156,269.2300109863281,270.19000244140625,2137700.0,1.0,5.669415028914955,279.8698475554267,244.55915329906549,59.54152554190524,105.0527869115191,35.58708442287738,259.3990000406901,247.86400044759114
43,2013-01-22,BIDU,109.61000061035156,110.0,106.5,108.91000366210938,4770200.0,1.0,3.128481331807606,115.41438347113319,94.79161628472619,54.65116462163659,84.5247686512234,12.840582186745998,102.04133326212565,101.03083305358886
43,2013-01-22,GOOG,351.0143127441406,351.3530578613281,346.46136474609375,350.1226501464844,7613230.0,1.0,1.3085563431068863,372.42074746827507,345.00416403074837,49.225735993157116,-75.88179117182841,19.861037529671876,356.253505452474,346.06785074869794
43,2013-01-22,INTC,21.280000686645508,21.290000915527344,21.030000686645508,16.32309341430664,51127400.0,1.0,0.23403355428154526,17.397873584654377,15.445702179048013,49.265582478201516,13.62171751797213,14.199609368334096,16.248558966318765,16.037717580795288
43,2013-01-22,MSFT,27.299999237060547,27.450000762939453,27.0,22.596899032592773,58650600.0,1.0,-0.01279405341634643,22.967706709701357,21.911495370071595,48.021677978985615,45.594113529825066,9.700047443459347,22.49286829630534,22.729125436147054
43,2013-01-22,NVDA,3.0399999618530273,3.067500114440918,3.012500047683716,2.7990360260009766,30822400.0,1.0,-0.01263061428769685,2.9857282637262483,2.7156598330831385,47.02121932706594,-70.59420884092197,5.988373542134068,2.863522013028463,2.823785150051117
43,2013-01-22,QCOM,64.7300033569336,64.87999725341797,64.05999755859375,49.686737060546875,8341000.0,1.0,0.49959703540771017,51.132775360895955,46.60137304608647,55.228422517548765,65.63614915391675,6.242537616593324,48.68526891072591,47.794958432515465
44,2013-01-23,AAPL,18.171785354614258,18.392499923706055,18.02750015258789,15.878850936889648,861509600.0,2.0,-0.3079525899648008,16.880666233754408,15.041569731974352,44.096251743717175,-52.53528139534735,17.35175219602307,16.067242177327476,16.805227343241373
44,2013-01-23,AMD,2.619999885559082,2.75,2.5899999141693115,2.7300000190734863,69200500.0,2.0,0.06788855312353981,2.8299602643597854,2.2970398052584393,53.47902772470737,108.10808974016835,7.9301023811043665,2.5193333546320598,2.287666662534078
44,2013-01-23,AMZN,270.57000732421875,271.0899963378906,266.6499938964844,268.1099853515625,2508900.0,2.0,5.302152453124677,280.43211459823124,245.11588344864376,58.11890997245493,80.65767359576142,25.972461201011416,259.89366607666017,248.42733357747395
44,2013-01-23,BIDU,110.02999877929688,111.25,108.11000061035156,108.30000305175781,3548700.0,2.0,2.9269486400523164,115.52659242869274,95.6394079375182,54.04105051181477,86.97111451372113,17.085504924609786,102.6726666768392,100.91933314005534
44,2013-01-23,GOOG,366.6208190917969,373.1015319824219,366.52117919921875,369.36553955078125,11862498.0,2.0,2.1609775982034876,373.81400760271157,344.89957577131185,58.56513596289551,135.8257026876088,21.494332674930764,357.20477396647135,346.5755315144857
44,2013-01-23,INTC,21.200000762939453,21.219999313354492,21.040000915527344,16.276830673217773,42432300.0,2.0,0.1876821598717484,17.39487010294012,15.474921023311099,48.882569552654225,4.5364169647010515,14.199609368334093,16.272975571950276,16.0343790213267
44,2013-01-23,MSFT,27.200000762939453,27.639999389648438,27.200000762939453,22.979768753051758,50387700.0,2.0,0.026493208651022115,22.998766277167178,21.89375291076007,50.96872019950784,108.40094612253796,15.911256575237347,22.524773343404135,22.7261931737264
44,2013-01-23,NVDA,3.0374999046325684,3.0399999618530273,3.0,2.8036580085754395,42180800.0,2.0,-0.013758870245607735,2.9847887410476983,2.711514340464753,47.243935303332115,-87.47671196011866,8.682853364059639,2.8648317575454714,2.823319164911906
44,2013-01-23,QCOM,64.9000015258789,65.30000305175781,64.66000366210938,49.848060607910156,9241500.0,2.0,0.49408018351138594,51.177258234006445,46.808858556765045,55.73499256742117,85.6860229641922,11.363508013475435,48.711643600463866,47.88214422861735
45,2013-01-24,AAPL,16.428571701049805,16.633214950561523,16.08035659790039,13.916894912719727,1460852400.0,3.0,-0.43302921039486364,17.14737975548451,14.559631562722279,35.507274814854966,-311.464121987463,43.11816375147603,15.985563468933105,16.72103322347005
45,2013-01-24,AMD,2.700000047683716,2.8399999141693115,2.6700000762939453,2.7899999618530273,32497200.0,3.0,0.07767112601768345,2.860641824703144,2.297358239193035,54.67068638380047,141.79506923750756,15.40992147057614,2.5350000222524005,2.299499996503194
45,2013-01-24,AMZN,269.3699951171875,276.6499938964844,269.3699951171875,273.4599914550781,3417000.0,3.0,5.380768842707653,281.6790983792102,245.35289930145387,60.62230031913663,111.98386569021741,36.367140639107475,260.7499989827474,249.17683334350585
45,2013-01-24,BIDU,108.91000366210938,110.56999969482422,107.16000366210938,107.91999816894531,4813500.0,3.0,2.705383336600292,115.21600550598274,97.0649950128161,53.65503540814175,72.77134673894156,12.629126347681055,103.21166661580403,100.81816647847494
45,2013-01-24,GOOG,369.23602294921875,377.00189208984375,368.87237548828125,375.6968078613281,6790758.0,3.0,3.3092609242834214,376.36352994887255,344.57720796616655,61.0063873498144,169.11281891745324,26.364887586558677,358.3469930013021,347.2140548706055
45,2013-01-24,INTC,21.100000381469727,21.18000030517578,20.93000030517578,16.15346336364746,58396800.0,3.0,0.1393868699283054,17.38524872953916,15.508444622206445,47.85620868077428,-15.05519824968455,10.622576527731605,16.295335896809895,16.03063791592916
45,2013-01-24,MSFT,27.700000762939453,28.06999969482422,27.469999313354492,22.996402740478516,101739300.0,3.0,0.05829883794410762,23.074466809529557,21.86549309800218,51.09334390970666,159.46562743793572,27.90786575034162,22.543916130065917,22.725602022806804
45,2013-01-24,NVDA,3.0225000381469727,3.059999942779541,3.007499933242798,2.8175249099731445,39698000.0,3.0,-0.01337984365958933,2.984593236513718,2.7103228925985254,47.92339925703568,-69.37269675183703,3.6041580075978152,2.863521941502889,2.8236967007319134
45,2013-01-24,QCOM,63.95000076293945,64.94999694824219,63.849998474121094,49.47163009643555,12751400.0,3.0,0.4540986754577503,51.17293004995017,47.00523385996195,54.2532485850833,53.83068955636979,0.09293363125326909,48.72367820739746,47.971728006998696
46,2013-01-25,AAPL,16.131786346435547,16.293928146362305,15.535714149475098,13.58881950378418,1208026400.0,4.0,-0.552260165457211,17.383774756537758,14.097352887047446,34.349902894563485,-312.6832446773803,47.968418260342034,15.881034787495931,16.63510751724243
46,2013-01-25,AMD,2.8399999141693115,2.930000066757202,2.819999933242798,2.8499999046325684,33639700.0,4.0,0.0892367141648216,2.8970734404109675,2.3029266072727483,55.84085121240903,180.68911460984083,22.169048663455943,2.552333354949951,2.311666663487752
46,2013-01-25,AMZN,275.0,284.7200012207031,274.3999938964844,283.989990234375,4968100.0,4.0,6.221043479701336,284.2137377695786,246.35425844624177,64.89477640462604,163.82715890637687,47.75033872498232,261.85999857584636,250.19466654459634
46,2013-01-25,BIDU,108.08000183105469,109.52999877929688,107.5,108.01000213623047,2863400.0,4.0,2.5081415112107663,115.30115895017896,97.63584208741871,53.73600452170461,65.34207130733725,12.629126347681066,103.67533340454102,100.71816647847494
46,2013-01-25,GOOG,373.98321533203125,377.8238220214844,373.72418212890625,375.42779541015625,4468486.0,4.0,4.149741044916084,378.41025824216456,344.7621141943589,60.848806452674836,173.50769392014098,27.379800223263253,359.2899586995443,347.8442759195963
46,2013-01-25,INTC,21.040000915527344,21.06999969482422,20.8799991607666,16.161174774169922,107632800.0,4.0,0.10057538069887073,17.37488628163134,15.542709963180668,47.92690819201596,-26.741735458365213,8.964171613323078,16.303303527832032,16.024099779129028
46,2013-01-25,MSFT,27.579999923706055,28.229999542236328,27.389999389648438,23.204484939575195,81847700.0,4.0,0.099152553837353,23.196999501203262,21.827854586626326,52.65075173561812,169.89840849558894,31.779126500874234,22.55945256551107,22.7287540435791
46,2013-01-25,NVDA,3.052500009536743,3.1050000190734863,3.0374999046325684,2.868375062942505,39392000.0,4.0,-0.008873986198234096,2.9865752515316575,2.712270087289754,50.3492066489858,-17.771318234374487,6.863692484511523,2.861672854423523,2.8248834729194643
46,2013-01-25,QCOM,64.18000030517578,64.5199966430664,63.369998931884766,48.90318298339844,15995900.0,4.0,0.3722530099830479,51.081440062817414,47.25574064702145,52.089896419685786,25.98015864611864,5.937341330405841,48.70600992838542,48.054388236999515
47,2013-01-28,AAPL,15.636786460876465,16.186071395874023,15.566429138183594,13.896196365356445,785517600.0,0.0,-0.6148610767286993,17.47485882067028,13.80475915647205,36.36040152162938,-257.973661274072,47.96841826034204,15.789213180541992,16.557144165039062
47,2013-01-28,AMD,2.890000104904175,2.9200000762939453,2.7799999713897705,2.819999933242798,23636700.0,0.0,0.09488796967732949,2.9168160536477292,2.326183976869849,55.10506327431332,149.24829919391235,17.700866423090325,2.5673333565394083,2.3241666634877522
47,2013-01-28,AMZN,283.7799987792969,284.4800109863281,274.3999938964844,276.0400085449219,4321400.0,0.0,6.174296653347369,284.38887358440843,248.95212373004472,59.8251693432974,129.55565168808153,47.75033872498231,262.6693323771159,250.82466659545898
47,2013-01-28,BIDU,108.47000122070312,111.81999969482422,108.22000122070312,111.38999938964844,5502700.0,0.0,2.5946539188139894,115.50331077150014,98.62969017454478,56.67648605206174,87.87300393041834,20.919760623431202,104.18533350626628,100.67733319600423
47,2013-01-28,GOOG,374.47637939453125,376.3891906738281,372.548583984375,373.9632873535156,3266398.0,0.0,4.644119516165063,379.7250122710361,345.6610625580654,59.976335793999986,145.76182800053292,24.750893587208154,360.1728159586589,348.4717569986979
47,2013-01-28,INTC,21.010000228881836,21.09000015258789,20.989999771118164,16.23056983947754,105398300.0,0.0,0.07455714926787849,17.351902997078845,15.607330191550306,48.575987536138605,-17.353167068742337,9.544011143142988,16.313070170084636,16.01541107495626
47,2013-01-28,MSFT,28.010000228881836,28.229999542236328,27.760000228881836,23.22945213317871,56056500.0,0.0,0.1320221922310587,23.30638369801017,21.79753895518807,52.83717164031872,182.6586145218614,31.779126500874227,22.578040568033853,22.7277818997701
47,2013-01-28,NVDA,3.117500066757202,3.172499895095825,3.109999895095825,2.914602041244507,42249200.0,0.0,-0.0015550057448963095,2.9934536737500146,2.7157926994265598,52.43296000788428,57.62042037358118,19.84875434304963,2.862366223335266,2.827338282267253
47,2013-01-28,QCOM,63.470001220703125,64.04000091552734,63.459999084472656,48.910858154296875,12237400.0,0.0,0.30449897790236946,50.94575611840736,47.557353622803575,52.116565498439556,18.717386323920824,5.937341330405833,48.710618845621745,48.11664473215739
48,2013-01-29,AAPL,16.375,16.435714721679688,16.14714241027832,14.156928062438965,571158000.0,1.0,-0.6361013011572876,17.510327368569897,13.610751885580495,38.025826477508545,-184.38500599861013,41.6425447155918,15.715669600168864,16.487975041071575
48,2013-01-29,AMD,2.859999895095825,2.859999895095825,2.690000057220459,2.740000009536743,20071100.0,1.0,0.09185248683818648,2.8962705429871303,2.392729491345145,53.17230255504468,99.26119331353144,8.184302896008704,2.578333353996277,2.3356666644414266
48,2013-01-29,AMZN,275.3500061035156,275.4599914550781,258.3500061035156,260.3500061035156,10172600.0,1.0,4.815685165540856,282.3520945430362,252.50590411419034,51.595922656454555,15.750048763763148,5.044703686460921,262.97266591389973,251.28233337402344
48,2013-01-29,BIDU,112.0,113.55999755859375,108.25,109.44999694824219,4542400.0,1.0,2.478107559999927,115.17369962494955,100.00430101591958,54.615383996442105,80.93392912973125,26.57851687496489,104.65866673787436,100.72266642252605
48,2013-01-29,GOOG,371.980712890625,377.0616760253906,371.8761291503906,375.43280029296875,3507297.0,1.0,5.09575474076189,380.6279495531611,347.43160550054984,60.56329017371869,137.0436476678874,25.68870830120677,361.0193105061849,349.08097381591796
48,2013-01-29,INTC,21.09000015258789,21.299999237060547,21.010000228881836,16.407909393310547,105703100.0,1.0,0.06746958592523455,17.289218527891144,15.75097522058298,50.21646560926153,3.533366905688496,15.579138150373012,16.33337443669637,16.01374840736389
48,2013-01-29,MSFT,27.81999969482422,28.1299991607666,27.600000381469727,23.31269073486328,49242600.0,1.0,0.16291034789064085,23.407682874346374,21.817756578778624,53.469001102069704,151.63619172593476,24.16052143214339,22.603009732564292,22.723656781514485
48,2013-01-29,NVDA,3.140000104904175,3.1475000381469727,3.072499990463257,2.852196455001831,38887200.0,1.0,-0.0007812643407576481,2.9935474711916585,2.7212461393811562,49.530008752780226,8.941857506952811,10.684391557710795,2.860902365048726,2.829020921389262
48,2013-01-29,QCOM,63.619998931884766,63.959999084472656,62.33000183105469,48.74186325073242,12087400.0,1.0,0.23446418578384964,50.532958617300366,48.18601301661077,51.46404578193236,-9.012746646480412,19.05581500306276,48.72828776041667,48.18156808217366
49,2013-01-30,AAPL,16.321428298950195,16.52142906188965,16.23214340209961,14.112441062927246,417155200.0,2.0,-0.6490423054295373,17.44999777435728,13.438340600734275,37.85098784697884,-156.3909918519548,39.45437580388462,15.661134751637777,16.417439238230386
49,2013-01-30,AMD,2.75,2.7799999713897705,2.630000114440918,2.6500000953674316,19781200.0,2.0,0.08124802722320679,2.8809454654311866,2.433054568901089,51.08698298017616,54.06063569544374,2.290338039899028,2.587000020345052,2.344166664282481
49,2013-01-30,AMZN,283.0,284.20001220703125,267.1099853515625,272.760009765625,13075400.0,2.0,4.6863381647718825,281.40416346287043,255.64283665919996,56.49270076351371,95.09673012921573,18.72013751814454,263.75833282470705,251.95933354695637
49,2013-01-30,BIDU,110.12000274658203,110.12000274658203,107.5,108.9800033569336,3205500.0,2.0,2.3210634019642953,114.80024227457022,101.24675861043954,54.12211450815471,55.37830660189589,22.538332160305867,105.0446667989095,100.76066652933757
49,2013-01-30,GOOG,375.4626770019531,379.05419921875,375.0492248535156,375.50750732421875,3478991.0,2.0,5.397488258357555,381.5870938405047,348.7862887278547,60.5936825511417,140.44160178785376,28.510607864047287,361.8805826822917,349.6309127807617
49,2013-01-30,INTC,21.290000915527344,21.459999084472656,21.219999313354492,16.477306365966797,34151300.0,2.0,0.06668370835100745,17.261194879558534,15.836827581378966,50.85117623509911,26.6595581328799,19.930090139867918,16.354963747660317,16.00522885322571
49,2013-01-30,MSFT,28.010000228881836,28.190000534057617,27.760000228881836,23.179513931274414,43580500.0,2.0,0.17463015106537583,23.47219418146408,21.848126710869902,52.309143409519095,143.2367360527009,25.878347728163607,22.631862703959147,22.703828525543212
49,2013-01-30,NVDA,3.0875000953674316,3.130000114440918,3.069999933242798,2.8475735187530518,28759200.0,2.0,-0.0005349346298308966,2.9938736036015205,2.722306816320354,49.32075043121211,1.0146250874668676,10.084492232315093,2.858822147051493,2.8284448107083637
49,2013-01-30,QCOM,63.650001525878906,64.12000274658203,63.25,48.803306579589844,19181200.0,2.0,0.18182312775615372,50.26791496123397,48.57934341584122,51.69153742797604,8.817701142243466,16.594537994456164,48.82303136189778,48.233232434590654
50,2013-01-31,AAPL,16.320714950561523,16.402856826782227,16.249286651611328,14.071045875549316,319334400.0,3.0,-0.65508695557123,17.261373705887788,13.337999920821195,37.68420243706961,-142.1123210555725,39.454375803884616,15.595911153157552,16.356330823898315
50,2013-01-31,AMD,2.700000047683716,2.7100000381469727,2.450000047683716,2.5999999046325684,27846400.0,3.0,0.06802516726996366,2.8781887968540767,2.4428112308024783,49.96090042100383,-3.3491338178043977,12.923231396386987,2.5916666825612387,2.3524999976158143
50,2013-01-31,AMZN,271.0400085449219,275.94000244140625,263.70001220703125,265.5,6772100.0,3.0,3.952446280703384,280.79292547963377,257.0730748865772,53.23356407978849,37.4892025905982,11.993223814841778,264.146332804362,252.5106669108073
50,2013-01-31,BIDU,108.20999908447266,109.45999908447266,107.79000091552734,108.30000305175781,2908900.0,3.0,2.1173272036378563,114.75542571582957,101.70957519969778,53.40025444396253,46.64464461149643,22.538332160305874,105.44600016276041,100.81416664123535
50,2013-01-31,GOOG,373.85369873046875,377.3954162597656,373.72418212890625,376.43402099609375,3280651.0,3.0,5.646289247297375,382.95864988647224,349.0306750646996,60.97948994931991,121.93955340416416,25.132700376989227,362.4602427164713,350.1935536702474
50,2013-01-31,INTC,21.299999237060547,21.31999969482422,21.020000457763672,16.22286033630371,36534100.0,3.0,0.04501037502655336,17.262549748522716,15.809257731335684,48.505544457694775,-14.97142630586394,12.203089254427162,16.367043590545656,15.995012521743774
50,2013-01-31,MSFT,27.790000915527344,27.969999313354492,27.399999618530273,22.84659767150879,50530000.0,3.0,0.15526482341681103,23.45549847339105,21.850673134580145,49.53066835927409,76.36048856744229,9.911063348302322,22.64157288869222,22.67872683207194
50,2013-01-31,NVDA,3.0799999237060547,3.115000009536743,3.0450000762939453,2.833705425262451,47054400.0,3.0,-0.0014421318056503374,2.983272878220114,2.722275384376016,48.68247359609831,-20.614151759117455,4.0559779060822905,2.8566648880640666,2.8278672218322756
50,2013-01-31,QCOM,67.08999633789062,67.44000244140625,65.95999908447266,50.71611404418945,27660800.0,3.0,0.2910967047936097,50.48894576125133,48.45587235398304,58.02716909069908,179.1683535410706,20.06104702115585,48.9249449412028,48.32226047515869
51,2013-02-01,AAPL,16.396785736083984,16.40999984741211,16.012500762939453,14.013276100158691,539484400.0,4.0,-0.6569658292966345,17.080625340929448,13.245415213117186,37.44599228582999,-134.36875534816897,42.26965207669727,15.513243834177652,16.290251604715984
51,2013-02-01,AMD,2.630000114440918,2.680000066757202,2.569999933242798,2.5999999046325684,18806200.0,4.0,0.05689016112688172,2.870723155458208,2.4612768617079297,49.96090042100383,11.860235904188748,12.923231396386992,2.5943333466847736,2.3606666644414265
51,2013-02-01,AMZN,268.92999267578125,268.92999267578125,262.79998779296875,265.0,6115000.0,4.0,3.292531599103256,280.2345962740086,258.28340299356955,53.0156574495859,10.533248236134451,10.230995310800536,264.29966634114584,253.02183354695637
51,2013-02-01,BIDU,108.86000061035156,109.02999877929688,107.30999755859375,108.61000061035156,3995700.0,4.0,1.9583048910632215,114.75535259365795,102.07264804721119,53.69153471561505,40.174574631452344,19.743199154286316,105.78133341471354,100.89433326721192
51,2013-02-01,GOOG,377.6843566894531,386.8500061035156,377.634521484375,386.35186767578125,7520283.0,4.0,6.568040876928478,386.30345351625454,348.27267563413614,64.7961515638724,170.85578954298822,37.635870614403146,363.3656829833984,350.9626708984375
51,2013-02-01,INTC,21.190000534057617,21.360000610351562,21.09000015258789,16.46959114074707,31867100.0,4.0,0.047199133887190214,17.263354197227073,15.81153727463572,50.78287478341363,6.1403159866690435,13.39605126226452,16.377324136098228,15.988844188054403
51,2013-02-01,MSFT,27.670000076293945,28.049999237060547,27.549999237060547,23.24609375,55565900.0,4.0,0.17019179151006014,23.52659003169249,21.836177378585834,52.65261625136454,110.76724085323104,12.54623299405303,22.65183760325114,22.6584947903951
51,2013-02-01,NVDA,3.0899999141693115,3.1024999618530273,3.065000057220459,2.8591299057006836,28881600.0,4.0,-0.00010830059156807792,2.9722127656707333,2.725014593147321,49.91181714342935,-3.5925941942689628,4.055977906082284,2.855201021830241,2.8256847778956096
51,2013-02-01,QCOM,66.4000015258789,66.80000305175781,65.62999725341797,51.26152801513672,14841200.0,4.0,0.4169013716102796,50.85406232728521,48.265904179672795,59.59042210781276,156.82379071506674,16.180117443611906,49.011238225301106,48.40596809387207
52,2013-02-04,AAPL,16.211071014404297,16.283571243286133,15.785714149475098,13.66419792175293,477117200.0,0.0,-0.6787977835777212,16.985527033018442,13.078920274568228,36.02261051994795,-135.255706858895,44.89308320422572,15.426756445566813,16.219261678059897
52,2013-02-04,AMD,2.630000114440918,2.640000104904175,2.5199999809265137,2.5199999809265137,15382300.0,0.0,0.04113607224476068,2.8749419231431412,2.4500581006987163,48.143857093021765,-21.88353637375357,16.848685830042527,2.5943333466847736,2.368166665236155
52,2013-02-04,AMZN,262.7799987792969,264.67999267578125,259.07000732421875,259.9800109863281,3723600.0,0.0,2.337527735230708,280.1203250276327,258.48067594892984,50.8536220003893,-30.599094528998528,3.0476842189215634,264.3660003662109,253.39550043741863
52,2013-02-04,BIDU,108.52999877929688,108.69999694824219,106.58000183105469,107.19999694824219,6121700.0,0.0,1.6989189706605288,114.6629300849942,102.42007009811127,52.15751946129206,24.79668836279782,15.461582711525207,106.00199991861979,100.91533317565919
52,2013-02-04,GOOG,382.41162109375,383.79644775390625,377.7192077636719,378.0928039550781,6103793.0,0.0,6.556518798470165,387.43334706540713,348.1913508105695,59.76065025747128,127.21679405411524,37.635870614403125,364.0117604573568,351.6044316609701
52,2013-02-04,INTC,21.299999237060547,21.3799991607666,21.149999618530273,16.315380096435547,38345600.0,0.0,0.036074355854154305,17.263354197227073,15.81153727463572,49.37113696899995,0.1731215254509033,14.02041119263743,16.378866163889565,15.981519174575805
52,2013-02-04,MSFT,27.8700008392334,28.020000457763672,27.420000076293945,22.838274002075195,50540000.0,0.0,0.14741457247219358,23.53381683112649,21.887211878285132,49.42401013818807,72.35556529804254,7.104234327336842,22.655444208780924,22.628301239013673
52,2013-02-04,NVDA,3.075000047683716,3.137500047683716,3.0374999046325684,2.810591697692871,51174400.0,0.0,-0.0029340357425082786,2.922995633107015,2.7513493118469032,47.65710989114947,-19.557553775690575,11.78436220919061,2.851425822575887,2.822731633981069
52,2013-02-04,QCOM,66.25,67.0999984741211,65.36000061035156,50.424217224121094,14311500.0,0.0,0.44392124551257695,50.936569613345796,48.347792416683504,56.26256819699824,129.3964072441098,18.73288033122954,49.090362548828125,48.47648569742839
53,2013-02-05,AAPL,15.858928680419922,16.419286727905273,15.793571472167969,14.143640518188477,573347600.0,1.0,-0.6499208707366755,16.842859912596605,13.017513679780105,39.300815339413354,-107.29775636304748,40.80006176418627,15.36096658706665,16.167692470550538
53,2013-02-05,AMD,2.549999952316284,2.5999999046325684,2.490000009536743,2.5999999046325684,12440400.0,1.0,0.03470609826244431,2.8732207198413953,2.4447792868343248,50.02412064618266,-23.421625433326522,19.185331069726242,2.6010000069936114,2.377999997138977
53,2013-02-05,AMZN,262.0,268.0299987792969,261.4599914550781,266.8900146484375,4012900.0,1.0,2.113892205410764,280.0901744933358,258.3538288025627,53.55095294704446,7.430026950662379,8.756247511070825,264.54566752115886,253.97600072224935
53,2013-02-05,BIDU,99.0,99.6500015258789,95.30000305175781,96.37000274658203,17629200.0,1.0,0.6124043221139175,115.99558794201963,100.4954124241913,42.50763627071855,-134.24337166618295,27.411031004198026,105.88633346557617,100.77966651916503
53,2013-02-05,GOOG,379.1438903808594,384.115234375,378.3169860839844,381.4402770996094,3755424.0,1.0,6.739808260797645,389.09968831323,348.0687229416528,61.03043074002221,126.65264793624304,38.03458519893857,364.7320607503255,352.42319641113284
53,2013-02-05,INTC,21.139999389648438,21.329999923706055,21.059999465942383,16.506322860717773,30076500.0,1.0,0.04217915932252936,17.266077250882457,15.820968609408071,51.111943557510585,2.4282016950116456,10.198492810022952,16.388572216033936,15.987914228439331
53,2013-02-05,MSFT,27.6200008392334,27.65999984741211,27.360000610351562,22.88820457458496,35410400.0,1.0,0.13187230040658093,23.53656087929456,21.951882876808956,49.813773668814186,49.291821379589244,4.608687335885648,22.650450134277342,22.609671688079835
53,2013-02-05,NVDA,3.055000066757202,3.127500057220459,3.0450000762939453,2.875310182571411,36729600.0,1.0,4.823363943140535e-05,2.903035095133808,2.7636824580049253,50.72727160314493,15.297805728012536,11.784362209190597,2.8498849391937258,2.822388160228729
53,2013-02-05,QCOM,66.18000030517578,67.1500015258789,65.87999725341797,51.4305305480957,12356800.0,1.0,0.5403074375706112,51.25461242842368,48.2555979902775,59.10217247494717,151.51673740208233,19.171485359506683,49.19509251912435,48.592468961079916
54,2013-02-06,AAPL,16.302499771118164,16.66071319580078,16.163570404052734,14.128504753112793,593706400.0,2.0,-0.6210974146337804,16.667135339067222,12.983295340254069,39.235159099741686,-84.96331382596728,33.62221461769684,15.297143491109212,16.12629714012146
54,2013-02-06,AMD,2.5899999141693115,2.640000104904175,2.559999942779541,2.5999999046325684,8831000.0,2.0,0.029272858267610946,2.871245925687782,2.4397540638218005,50.02412064618266,-3.6780424435315138,14.595504604591945,2.6013333400090537,2.3883333285649617
54,2013-02-06,AMZN,265.1600036621094,266.8900146484375,261.1099853515625,262.2200012207031,2770400.0,2.0,1.5420525601153372,280.2637256025924,257.76427732709516,51.572068751418335,-14.917808756795475,8.045737848293788,264.7223337809245,254.55716730753582
54,2013-02-06,BIDU,96.76000213623047,98.94999694824219,96.22000122070312,98.37000274658203,6076500.0,2.0,-0.08628840050369035,116.460455474077,99.75854553300307,44.47034184485537,-122.08622795919806,27.411031004198026,105.87533365885416,100.6908332824707
