,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,atr,turbulence
0,2019-01-02,IBM,107.0841293334961,110.8795394897461,106.77820587158203,93.9495620727539,4434935.0,2.0,-2.0873134674284444,103.23743246098583,87.72457162836965,42.655647377462465,-76.15186967709838,19.746429998478174,96.35898284912109,100.21528587341308,18.107712836251785,51.40889468763132
0,2019-01-02,INTC,45.959999084472656,47.470001220703125,45.77000045776367,43.35653305053711,18774600.0,2.0,-0.25187897857061614,45.835211980663935,40.613554346240356,50.195444188139334,-37.73461189006221,9.423171192104848,43.52567481994629,42.961371930440265,4.517257830384691,51.40889468763132
0,2019-01-02,JNJ,128.1300048828125,128.3800048828125,126.27999877929688,117.23320007324219,7631700.0,2.0,-3.9137440878811276,141.3482219679877,107.14391899270562,40.136295224707915,-90.92318571279687,41.06731684022472,126.98888982137045,127.34310760498047,12.678291194608345,51.40889468763132
0,2019-01-02,JPM,95.94999694824219,99.77999877929688,95.94000244140625,90.11192321777344,15670900.0,2.0,-2.520988882077731,98.94289313021339,82.21282662686669,43.02887437363904,-61.26383288883339,16.14741791946927,93.4964480082194,96.08989105224609,10.773473069434102,51.40889468763132
0,2019-01-02,KO,46.939998626708984,47.220001220703125,46.560001373291016,42.63923645019531,11603700.0,2.0,-0.39579004501335646,45.94266002497383,41.83620464482597,46.81190459360076,-133.8581313256749,18.244360423779344,44.16124699910482,43.36308714548747,4.89443243198024,51.40889468763132
0,2019-01-02,MCD,175.41000366210938,176.3000030517578,174.1699981689453,163.06503295898438,2571500.0,2.0,-1.525088420931553,175.65094097311393,157.49596149270636,49.427566932761586,-103.90513211857936,24.257938347578246,168.0585917154948,164.30926869710285,15.04158918969727,51.40889468763132
0,2019-01-02,MMM,187.82000732421875,190.99000549316406,186.6999969482422,170.96270751953125,2475200.0,2.0,-2.685043728016524,186.90666184078827,160.5349061523758,46.25146068674264,-83.47446955868443,19.162427047459904,176.21197255452475,176.02642491658528,22.914035018595417,51.40889468763132
0,2019-01-02,MRK,71.84160614013672,72.5095443725586,71.1832046508789,65.66951751708984,15120125.0,2.0,0.0036523368409859813,69.18181085127812,62.3332400367834,53.95669872658433,-21.499795158638975,8.82054302865981,65.77740236918132,64.08278249104818,7.40387602651769,51.40889468763132
0,2019-01-02,MSFT,99.55000305175781,101.75,98.94000244140625,97.58065032958984,35329300.0,2.0,-1.8889840001360625,109.34008519927252,91.82351724823724,45.76924537337818,-81.42918405496873,21.611851783432616,101.36377283732097,102.57753969828288,5.461339655444125,51.40889468763132
0,2019-01-02,NKE,72.79000091552734,74.63999938964844,72.19000244140625,72.05029296875,6762700.0,2.0,-0.30232104016045014,75.78184071966058,65.74163797906988,49.670222058990504,33.05515396957605,14.156233083111275,70.82217407226562,72.13439064025879,3.598132670574723,51.40889468763132
0,2019-01-02,PFE,40.91081619262695,41.27134704589844,40.455406188964844,36.30501174926758,26430315.0,2.0,-0.2554934061445735,38.65221878542386,34.191170725684536,50.33353919863371,-33.737075441529974,12.488069072861318,36.63490753173828,36.566287994384766,5.2158743225143835,51.40889468763132
0,2019-01-02,PG,91.02999877929688,91.38999938964844,89.93000030517578,84.06346893310547,9843900.0,2.0,-0.1720209320391035,88.97846566437813,81.35413702727224,52.40865048163169,-90.88934714045324,15.123752864499728,85.23951517740885,82.63653450012207,8.183120405025806,51.40889468763132
0,2019-01-02,RTX,66.17998504638672,68.18753814697266,65.60100555419922,62.9120979309082,9361752.0,2.0,-2.9016895627895067,74.03175010022792,58.18590126695958,36.80013105876387,-109.54491138023141,44.0078008868749,68.37687555948894,71.43168436686197,6.435727245209939,51.40889468763132
0,2019-01-02,TRV,117.48999786376953,118.19000244140625,116.33000183105469,109.18746185302734,1793400.0,2.0,-2.059867619215055,118.94962556483716,104.9747289883855,42.52267044464575,-88.6526734450975,41.41754582375914,114.51116892496745,115.51273295084636,9.825819407027264,51.40889468763132
0,2019-01-02,UNH,245.0,246.35000610351562,241.47000122070312,232.2977752685547,4063600.0,2.0,-6.441542016241243,274.9707336096579,216.90158084346714,42.35095233588495,-102.30223782422978,29.778926537684235,249.6706100463867,250.81237869262696,14.585493060823943,51.40889468763132
0,2019-01-02,V,130.0,133.74000549316406,129.60000610351562,130.25125122070312,8788000.0,2.0,-2.0981985221589525,141.83504454925023,120.29707901642361,47.27852628639363,-46.75909790903009,11.03962460379894,132.1153928120931,134.41591657002766,5.294799647704468,51.40889468763132
0,2019-01-02,VZ,56.15999984741211,56.15999984741211,55.279998779296875,48.67383575439453,13969700.0,2.0,-0.6226778490494951,51.675010844137475,46.34603636655588,49.101415194144245,-66.08271639246821,14.948583054220844,49.98495597839356,49.409403483072914,8.034649215099384,51.40889468763132
0,2019-01-02,WBA,67.19999694824219,68.45999908447266,66.69000244140625,60.23884201049805,5528100.0,2.0,-3.174830459959601,78.94329059092061,54.45422146352275,37.96652606189435,-117.42451910315896,59.943253568695496,68.78861033121744,68.62013263702393,9.313440725079278,51.40889468763132
0,2019-01-02,WMT,91.63999938964844,93.6500015258789,91.63999938964844,88.576416015625,8152700.0,2.0,-1.1902186140062412,92.87303339671809,81.77682088184636,48.66447146007416,-13.839782426477214,5.448461840985516,88.43410695393881,90.9830800374349,5.926372352079085,51.40889468763132
0,2019-01-02,XOM,67.3499984741211,69.87000274658203,67.26000213623047,57.382545471191406,16727200.0,2.0,-2.2511790690060423,67.8631149106142,52.450854129302805,39.5568688106196,-99.66469163454798,32.33472560981127,61.492123158772785,63.786792818705244,13.8603862052684,51.40889468763132
1,2019-01-03,AAPL,35.994998931884766,36.43000030517578,35.5,34.46480178833008,365248800.0,3.0,-2.186744881938587,43.65253006071321,34.79191268831023,32.751896109792526,-177.94886850157712,55.246973394768354,40.56733996073405,45.885003852844235,2.0161278744348032,54.03912683220037
1,2019-01-03,AXP,94.79000091552734,95.18000030517578,93.2300033569336,89.56346130371094,4776600.0,3.0,-3.365784851394153,107.4218644896566,83.42073881234535,39.45916876431363,-101.03490700410333,28.503853526872643,98.467418162028,99.31436703999837,5.5968168234656845,54.03912683220037
1,2019-01-03,BA,319.489990234375,319.739990234375,309.3999938964844,302.1005554199219,5705600.0,3.0,-5.718926274062881,330.6146120617755,290.98663915892763,43.94835484698571,-68.40992066209327,17.401408735141896,313.6157938639323,330.7610707600912,15.550995478446252,54.03912683220037
1,2019-01-03,CAT,125.30999755859375,125.5,120.44000244140625,111.81556701660156,6165800.0,3.0,-0.8633967934962925,119.87262159416618,109.03594469001352,45.039686867613014,-77.76076689776964,6.597984292489148,115.54888178507487,117.49493700663248,12.271418906510638,54.03912683220037
1,2019-01-03,CSCO,42.29999923706055,42.40999984741211,40.959999084472656,37.583465576171875,29606700.0,3.0,-1.0034107567711246,44.766695229915314,35.93205316791183,41.861381167545,-119.06032948521361,37.88656968389568,40.90212109883626,41.21952412923177,4.591151599400833,54.03912683220037
1,2019-01-03,CVX,111.05999755859375,111.29000091552734,108.06999969482422,92.84429931640625,6496200.0,3.0,-1.7364201191223856,102.69444682071455,86.98342717220538,44.437442519923806,-60.64615850382625,12.4021895011164,96.67623952229818,97.7877789815267,17.83353850105512,54.03912683220037
1,2019-01-03,DD,77.14122009277344,77.18392181396484,74.3943099975586,70.23882293701172,8369671.0,3.0,-1.2099270139590175,75.48476094758963,66.31312418424629,43.093812338725165,-48.45215402315889,5.821984691617047,72.73555145263671,74.55677502950033,6.0573447746293,54.03912683220037
1,2019-01-03,DIS,108.4800033569336,108.6500015258789,105.94000244140625,105.04621124267578,10594700.0,3.0,-1.6736572441709399,114.70173597938172,101.11287659996397,44.103631605582784,-88.79964476581328,21.728385533099495,109.28162002563477,111.295920308431,3.363231655664991,54.03912683220037
1,2019-01-03,GS,170.66000366210938,171.77000427246094,168.2899932861328,158.44802856445312,4060200.0,3.0,-7.2816460681255535,174.25479813201207,145.67172316925746,37.905664018668475,-54.33938982033824,15.405786122881192,166.75523427327474,185.17252655029296,14.004097686812216,54.03912683220037
1,2019-01-03,HD,171.83999633789062,171.83999633789062,168.2100067138672,157.07472229003906,4810500.0,3.0,-1.7016748941718731,166.9106722713611,149.6730618594983,44.11762363831372,-33.34870347818946,4.615936370120234,159.3391896565755,164.3977778116862,14.289901410199812,54.03912683220037
1,2019-01-03,IBM,109.4933090209961,109.82791900634766,107.73422241210938,92.0739974975586,4546648.0,3.0,-2.0387476228557517,102.19107758754535,87.75975325351911,40.84553083823667,-83.23124474101917,19.746429998478156,96.1235860188802,99.74984931945801,17.94847312891907,54.03912683220037
1,2019-01-03,INTC,46.150001525878906,46.279998779296875,44.38999938964844,40.97137451171875,32267300.0,3.0,-0.38356637356439904,45.36889852515096,40.560473499385175,45.31982704028665,-144.47262616889634,20.929461550919775,43.392449696858726,42.92690111796061,4.403415537411481,54.03912683220037
1,2019-01-03,JNJ,128.13999938964844,128.27000427246094,125.36000061035156,115.37028503417969,8654500.0,3.0,-3.949657406699913,140.17596992642433,106.43585029452295,38.43809305662711,-90.99813409206885,43.01571938642997,126.3971046447754,127.1519276936849,12.561042123509088,54.03912683220037
1,2019-01-03,JPM,98.63999938964844,98.88999938964844,96.69000244140625,88.8312759399414,16286400.0,3.0,-2.3457303431630834,96.4164774767704,83.43793612796593,41.51626999348492,-63.54817408812021,16.147417919469277,93.13073272705078,95.83701388041179,10.630944719608452,54.03912683220037
1,2019-01-03,KO,46.81999969482422,47.369998931884766,46.529998779296875,42.37575149536133,14714400.0,3.0,-0.4345957966602114,45.82075176527839,41.6809987992968,45.69029112357022,-123.74754903221745,15.457173855980027,44.06625912984212,43.3800464630127,4.882741721245184,54.03912683220037
1,2019-01-03,MCD,175.4499969482422,176.4499969482422,174.41000366210938,161.99066162109375,3728200.0,3.0,-1.5757068438085469,175.0510542199045,157.12613083868925,48.32697650071729,-98.21456550918518,23.491063038908695,167.70230967203776,164.45361404418946,14.923258818237308,54.03912683220037
1,2019-01-03,MMM,188.27999877929688,188.27999877929688,182.88999938964844,164.5253143310547,3358200.0,3.0,-2.970343442584209,184.840133412774,160.36311518341742,42.36557156006444,-120.75829121982049,26.92744483111083,175.50100911458333,175.6088445027669,22.51426760725043,54.03912683220037
1,2019-01-03,MRK,72.09923553466797,72.4904556274414,70.46755981445312,64.32294464111328,13910628.0,3.0,-0.06768833725028855,68.80921593022975,62.30372466730444,50.67514735574362,-52.90527609708759,14.181679415677486,65.73423779805502,64.13352425893147,7.362237603934395,54.03912683220037
1,2019-01-03,MSFT,100.0999984741211,100.19000244140625,97.19999694824219,93.99085235595703,42579100.0,3.0,-2.0875527153355478,108.33621840534936,91.4097998136448,42.78044143235618,-114.34304770681999,26.941934060723355,101.0134780883789,102.34838994344075,5.284815786709835,54.03912683220037
1,2019-01-03,NKE,73.25,73.31999969482422,71.20999908447266,70.77584838867188,8007400.0,3.0,-0.267430378962473,74.92922396990821,66.08933834698632,48.090082744694044,-16.68723078674846,18.23137096499764,70.76481348673502,72.01873486836752,3.4918375234159256,54.03912683220037
1,2019-01-03,PFE,41.0246696472168,41.119544982910156,39.800758361816406,35.28931427001953,28503533.0,3.0,-0.2957169516559617,38.28714055685853,34.22467775674011,46.64868591857088,-75.54849655779702,20.639916495443416,36.593775812784834,36.53094698588053,5.1872071018806825,54.03912683220037
1,2019-01-03,PG,90.94000244140625,92.5,90.37999725341797,83.47406005859375,9820200.0,3.0,-0.22952634005359585,88.90872141138395,81.17706807836215,51.20604239567008,-67.80479369172811,7.074523934673392,85.14189529418945,82.77789141337077,8.201221166587858,54.03912683220037
1,2019-01-03,RTX,67.68407440185547,67.96727752685547,64.96538543701172,60.11213684082031,8884258.0,3.0,-2.967152086084134,73.40394192253397,57.64492740119648,33.39630151801035,-117.70261631536151,46.28020244049605,67.86083780924479,71.09488449096679,6.337116698834034,54.03912683220037
1,2019-01-03,TRV,117.05000305175781,117.30000305175781,115.05999755859375,107.22454833984375,1887500.0,3.0,-2.164790770493525,117.40196511811826,105.21523230009464,40.44825347554404,-102.36257878176042,45.34898945293461,114.1167475382487,115.29456545511881,9.70344239214892,54.03912683220037
1,2019-01-03,UNH,243.47999572753906,243.47999572753906,236.1300048828125,225.96298217773438,4623200.0,3.0,-6.894378129517406,270.91464174659575,216.2371160659043,39.92724258941963,-117.95236745164628,35.74978915014754,248.6085657755534,250.31162897745767,14.342402160692545,54.03912683220037
1,2019-01-03,V,131.2100067138672,131.27999877929688,127.87999725341797,125.55742645263672,9428300.0,3.0,-2.2069870668237854,139.92991672485783,120.54908107787656,44.07336300491412,-90.17226684904384,15.95472614942898,131.72179056803387,134.13877029418944,5.1594569247169275,54.03912683220037
1,2019-01-03,VZ,56.29999923706055,56.9900016784668,56.060001373291016,48.84761047363281,19245400.0,3.0,-0.5445657849238827,51.492768593442996,46.359718589174186,49.66413319694132,-38.82460854645477,4.905257659643453,49.8693967183431,49.436658668518064,8.054757551454589,54.03912683220037
1,2019-01-03,WBA,67.80000305175781,68.08999633789062,66.72000122070312,59.6102409362793,5853200.0,3.0,-3.186773463364169,77.71971568561504,54.05230389141131,37.130211114355355,-109.87663445677046,59.943253568695496,68.34033114115397,68.549445215861,9.208991696673085,54.03912683220037
1,2019-01-03,WMT,93.20999908447266,94.70999908447266,92.69999694824219,88.12093353271484,8277300.0,3.0,-1.0013547685128117,91.90537685933425,82.2363994163005,47.9063334727678,6.410356124624528,1.1259842442691428,88.29809595743815,90.98397280375163,5.941173117562554,54.03912683220037
1,2019-01-03,XOM,70.0,70.25,68.36000061035156,56.50151443481445,13866100.0,3.0,-2.1894345864552065,66.81873161557073,52.45775611636287,38.21752940930008,-87.89507877556494,29.002961167181258,61.20832583109538,63.56909255981445,13.7894625140927,54.03912683220037
2,2019-01-04,AAPL,36.13249969482422,37.13750076293945,35.95000076293945,35.93608474731445,234428400.0,4.0,-2.1868711293494982,43.19801459082453,34.5573267482868,36.192798001003645,-139.7386026503394,47.060632048071646,40.2635503133138,45.58310476938883,2.0630258101615584,30.186008268156137
2,2019-01-04,AXP,95.37000274658203,98.3499984741211,94.9000015258789,93.59923553466797,4637200.0,4.0,-2.9958778045937464,106.47280619433332,83.45324055859638,44.92316059082179,-62.940711564184255,11.389566638097305,98.14248657226562,99.17195014953613,5.824653991104575,30.186008268156137
2,2019-01-04,BA,316.69000244140625,328.44000244140625,316.0799865722656,317.82257080078125,4448800.0,4.0,-4.531458971996585,327.33339660417965,292.7694995139844,48.31274278694851,8.192991177271503,7.250028834696101,313.8146667480469,329.8393056233724,16.321599160091832,30.186008268156137
2,2019-01-04,CAT,124.16999816894531,128.58999633789062,123.69999694824219,117.92578887939453,5456600.0,4.0,-0.5180790663929855,119.6471987169216,109.15370002575418,49.72870595996469,26.296575245090086,2.7006835171424632,115.61544367472331,117.12333984375,12.59306250756624,30.186008268156137
2,2019-01-04,CSCO,41.849998474121094,43.0,41.529998779296875,39.27640914916992,27515000.0,4.0,-0.9165984099682376,44.42162340301241,35.90502454620634,46.30985140533215,-79.75524435921615,30.101873374620457,40.8265183766683,41.15493450164795,4.650107515431354,30.186008268156137
2,2019-01-04,CVX,110.27999877929688,110.98999786376953,109.47000122070312,94.76838684082031,7952500.0,4.0,-1.495251100204186,101.99473386670387,87.13413194750511,46.982440647091956,-39.51832594963627,12.402189501116391,96.43109486897787,97.60517857869466,17.85583564721999,30.186008268156137
2,2019-01-04,DD,76.48651885986328,78.20867156982422,76.24456024169922,73.20834350585938,9745517.0,4.0,-0.9256543766550749,74.96636408839652,66.59609700169136,47.356527969612436,0.05429589246580671,11.013116072182799,72.6157824198405,74.37818921407064,6.193952193070958,30.186008268156137
2,2019-01-04,DIS,107.94000244140625,110.75,107.25,108.28660583496094,10122800.0,4.0,-1.4131264577693656,114.46401749401926,101.11435851306081,48.26178762481605,-35.048206616608766,9.39579863374718,109.11954701741537,111.20508066813152,3.5304143057835073,30.186008268156137
2,2019-01-04,GS,172.99000549316406,176.0,171.10000610351562,163.6265106201172,3788300.0,4.0,-6.268967121763922,172.7340958117261,146.32685236942626,41.36915799408986,-25.065971776652766,4.778349399453117,166.05821177164714,184.4030611673991,14.257517240293263,30.186008268156137
2,2019-01-04,HD,170.17999267578125,174.74000549316406,169.52000427246094,161.7419891357422,4762600.0,4.0,-1.253334703223544,166.66753398420585,149.75969227311836,47.848748458795505,27.064132929215248,3.6634910427865277,159.37217458089194,164.03119532267252,14.531000109694467,30.186008268156137
2,2019-01-04,IBM,109.85659790039062,112.32313537597656,109.40726470947266,95.6701889038086,4683779.0,4.0,-1.6905882008502857,101.7544690932734,87.84734288792777,45.438078671781064,-27.753134485788294,6.5632387023794605,96.04231185913086,99.35293846130371,18.112806325311848,30.186008268156137
2,2019-01-04,INTC,45.84000015258789,47.56999969482422,45.540000915527344,43.48546600341797,35447300.0,4.0,-0.2818148247366352,45.31105183637222,40.56951151811996,50.55656685301006,-25.23831803419879,7.3079749150740945,43.368505986531574,42.93433183034261,4.560216226389623,30.186008268156137
2,2019-01-04,JNJ,127.12000274658203,128.64999389648438,126.7300033569336,117.30661010742188,8831700.0,4.0,-3.7783196032742126,138.75351236082133,106.18813879274315,41.11695803007934,-75.13068571886764,40.95811896440647,125.81697514851888,126.98861262003581,12.612375461994487,30.186008268156137
2,2019-01-04,JPM,99.11000061035156,100.93000030517578,98.27999877929688,92.10606384277344,16935200.0,4.0,-1.9204509105320966,95.27004841223354,84.06513377770787,46.49204385650579,-30.00986626269763,3.593207662882188,92.84877039591471,95.62813046773275,10.735786122867447,30.186008268156137
2,2019-01-04,KO,46.75,47.56999969482422,46.63999938964844,43.22072219848633,13013700.0,4.0,-0.3926414343489597,45.64823307581659,41.67089419774298,49.68933397784583,-87.40364627222363,11.704281235738252,43.9892209370931,43.40207405090332,4.90499218397502,30.186008268156137
2,2019-01-04,MCD,176.02999877929688,179.1999969482422,175.69000244140625,165.1212158203125,3194300.0,4.0,-1.3476775598706752,174.39010190283366,157.16098299706866,51.577082481060664,-54.28177564292603,10.165952853004821,167.4770746866862,164.63172505696613,15.086549997445246,30.186008268156137
2,2019-01-04,MMM,186.75,191.97999572753906,186.02999877929688,171.29400634765625,2995100.0,4.0,-2.6200661527578575,183.69768982563494,160.53144530620102,47.191559872149696,-64.98985874374658,15.418271775546236,175.1170450846354,175.2865867614746,22.867154306481428,30.186008268156137
2,2019-01-04,MRK,71.3167953491211,72.99618530273438,71.22137451171875,66.26029205322266,14753115.0,4.0,0.03173558159006973,68.64166092671455,62.35003867350518,54.76933472722762,-1.995525074371316,9.325808385165622,65.74731254577637,64.21037254333496,7.455880679483445,30.186008268156137
2,2019-01-04,MSFT,99.72000122070312,102.51000213623047,98.93000030517578,98.36229705810547,44060600.0,4.0,-1.8706174850174904,107.72396929508662,91.38611447566532,47.12968575020817,-59.7939414990831,15.726470699640027,100.92694931030273,102.21259536743165,5.51583964339295,30.186008268156137
2,2019-01-04,NKE,73.44999694824219,75.12000274658203,73.12000274658203,72.62429809570312,7844200.0,4.0,-0.0895920737141438,74.72891311774016,66.17874374261139,50.454964141285046,62.59846126373962,8.151064977523175,70.84084676106771,71.93210843404134,3.5527172973083707,30.186008268156137
2,2019-01-04,PFE,40.265655517578125,41.129032135009766,40.09487533569336,36.09515380859375,27145348.0,4.0,-0.25957763578396964,38.04602812188015,34.28615304572239,49.67263437160188,-45.285323077282975,20.46607823136918,36.56075833638509,36.50389995574951,5.233815013531364,30.186008268156137
2,2019-01-04,PG,90.83999633789062,92.48999786376953,90.37000274658203,85.17782592773438,10565700.0,4.0,-0.13605180303888176,88.84904904198216,81.16122546363307,54.33919269466788,-34.0929221075793,7.1370172863355545,85.11733754475911,82.94384078979492,8.259415212201281,30.186008268156137
2,2019-01-04,RTX,65.5254898071289,67.46381378173828,65.1416015625,62.16852569580078,10083317.0,4.0,-2.8205842730420585,72.81281022521159,57.43150282410482,37.76949098227085,-99.80380943173988,46.280202440496055,67.45749460856119,70.78725598653158,6.4095852875543144,30.186008268156137
2,2019-01-04,TRV,116.66000366210938,118.77999877929688,116.12999725341797,110.40612030029297,1793900.0,4.0,-1.9685249261260793,116.42010709348055,105.52429598269133,44.95110832703432,-70.18934398256673,34.13534700797541,113.77444559733073,115.10584767659505,9.835728681242077,30.186008268156137
2,2019-01-04,UNH,239.8000030517578,243.4600067138672,238.8000030517578,228.60565185546875,5367600.0,4.0,-6.959784590076708,267.7301865537532,215.7075148622624,41.3751242523969,-99.11340609407212,35.74978915014755,247.79501139322917,249.8579350789388,14.567732330366852,30.186008268156137
2,2019-01-04,V,130.44000244140625,134.58999633789062,130.1300048828125,130.96658325195312,11065800.0,4.0,-1.8355697196291487,139.3289107040299,120.66110394440761,48.25530509028495,-26.3910766874881,4.120672343226928,131.68553314208984,134.0083480834961,5.436107850469569,30.186008268156137
2,2019-01-04,VZ,56.4900016784668,56.88999938964844,55.95000076293945,48.96925735473633,17035800.0,4.0,-0.4674569716898773,51.31286941730484,46.38930381572739,50.063927977390975,-36.01908581981433,6.067956984174096,49.74601809183756,49.46479555765788,8.053874077494664,30.186008268156137
2,2019-01-04,WBA,68.43000030517578,70.13999938964844,68.0,61.59342575073242,6868600.0,4.0,-3.0016112333872726,76.73710343744762,53.86183607671253,41.34689760851126,-82.37653640866087,41.21736053483104,67.97586491902669,68.48774140675863,9.303332179294232,30.186008268156137
2,2019-01-04,WMT,93.20999908447266,93.66000366210938,92.69000244140625,88.67131805419922,8029100.0,4.0,-0.7980677508880234,91.62077401669092,82.34544302432471,48.90142454323191,5.2277038910933475,1.0624761538880136,88.20906016031901,90.97233072916667,5.912451475550553,30.186008268156137
2,2019-01-04,XOM,69.63999938964844,71.2699966430664,69.36000061035156,58.584712982177734,16043600.0,4.0,-1.9499273774139851,65.95384849683822,52.64086700303972,42.94295297259972,-58.64185798262959,20.311559802714637,60.98683217366536,63.375379753112796,13.859392492246931,30.186008268156137
3,2019-01-07,AAPL,37.17499923706055,37.20750045776367,36.474998474121094,35.85609436035156,219111200.0,0.0,-2.1684294323567954,42.74892945205412,34.35706114853182,36.08894208336178,-122.74905011804864,46.24502508273912,40.02884038289388,45.267393048604326,2.006482231610677,20.674145350756447
3,2019-01-07,AXP,97.7699966430664,98.91999816894531,97.0199966430664,94.10730743408203,3289000.0,0.0,-2.6313935815963703,105.31453065648928,83.68752851709469,45.56300936091559,-47.74490093503867,8.609284204751235,97.90323028564453,99.0432518005371,5.788661751331202,20.674145350756447
3,2019-01-07,BA,330.5199890136719,330.69000244140625,323.3500061035156,318.82342529296875,4030300.0,0.0,-3.4696262946818592,326.66212733496843,293.07249790917217,48.576426447704705,30.97378126809708,4.746133755514008,314.15184529622394,328.93954111735025,16.074872908701344,20.674145350756447
3,2019-01-07,CAT,128.58999633789062,129.60000610351562,126.69999694824219,117.99940490722656,4653400.0,0.0,-0.2357544510132925,119.62176756872316,109.1662474154077,49.78210457187773,55.79786052502472,5.578569734977556,115.79825948079427,116.81225255330403,12.527430701605873,20.674145350756447
3,2019-01-07,CSCO,42.86000061035156,43.650001525878906,42.7599983215332,39.54179763793945,19488100.0,0.0,-0.8169668809192032,43.81694755377816,36.0696987169738,46.96788457460582,-52.60796675039272,21.990897983486875,40.7979008992513,41.09522196451823,4.6303564340940415,20.674145350756447
3,2019-01-07,CVX,111.05999755859375,112.93000030517578,109.91999816894531,95.99981689453125,5712700.0,0.0,-1.191027379100973,101.56163964774065,87.2550946662242,48.54292185659892,-16.37749462171381,3.4078870866815,96.32163518269857,97.4151549021403,17.877676919872524,20.674145350756447
3,2019-01-07,DD,77.99517822265625,79.00570678710938,77.04159545898438,73.24848175048828,7724397.0,0.0,-0.6891829703450583,74.62426361326624,66.78303313966344,47.41161026591818,15.52652998172533,14.912548390583144,72.56068776448568,74.25165036519368,6.165624413655174,20.674145350756447
3,2019-01-07,DIS,109.91000366210938,111.4000015258789,109.30000305175781,109.22513580322266,6714700.0,0.0,-1.1180344030604203,114.05152243403772,101.24134255619664,49.389837806739386,-5.994116419510398,5.847643429489189,109.10476328531901,111.11566836039225,3.5006272618645404,20.674145350756447
3,2019-01-07,GS,175.22999572753906,177.8300018310547,172.27000427246094,164.53321838378906,3152100.0,0.0,-5.33178650603935,171.23088112213603,147.07573203704365,41.95558104485398,-13.26361201089901,0.49843073257985493,165.60491587320965,183.68656692504882,14.253658238196422,20.674145350756447
3,2019-01-07,HD,173.8300018310547,178.17999267578125,173.8300018310547,164.9280242919922,4928800.0,0.0,-0.633631353654664,166.87144082362076,149.65639731114484,50.196932817870014,93.58114093004461,12.449327118159555,159.65150146484376,163.7587677001953,14.667214640433366,20.674145350756447
3,2019-01-07,IBM,112.33269500732422,113.60420989990234,111.53919982910156,96.34703063964844,3923755.0,0.0,-1.3445546895727318,100.92351599287882,88.20859078812704,46.25054944019568,0.46699050084076166,0.49144575393278433,96.06813532511393,98.98274154663086,18.100035944653413,20.674145350756447
